year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,fuel_nan,transmission_Automatic,transmission_Manual,transmission_nan,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,seller_type_nan,brand
2011.0,190000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2011.0,150000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2009.0,125000,65000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,290000,40000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2019.0,490000,13900.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,434999,17563.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2016.0,380000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2012.0,200000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2016.0,495000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2014.0,600000,151000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,300000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2017.0,430000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2017.0,370000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2019.0,750000,11000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,300000,50000.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,700000,120000.0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,2
2007.0,100000,70000.0,3,False,False,False,True,False,False,False,True,False,False,True,False,False,18
2015.0,300000,90000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,650000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,509999,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,1000000,117780.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2010.0,280000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,600000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,210000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,24
2014.0,1150000,110000.0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,1
2018.0,245000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,375000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,150000,55000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2014.0,500000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2007.0,75000,40000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2006.0,225000,80000.0,3,False,False,False,False,True,False,True,False,False,False,True,False,False,10
2006.0,275000,80000.0,4,False,False,False,False,True,False,True,False,False,False,True,False,False,10
2018.0,620000,35000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2010.0,600000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2011.0,275000,160000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2013.0,125000,125000.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2011.0,80000,62000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2011.0,199000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2016.0,440000,33000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,21
2013.0,250000,80000.0,4,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,700000,35000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2015.0,450000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2019.0,240000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,650000,81595.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2005.0,71000,22000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,400000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,130000,40000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,300000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2019.0,1100000,4000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2018.0,800000,13500.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2013.0,490000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,836000,9700.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2012.0,375000,62000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,27
2009.0,35000,50000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2017.0,1068000,36000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2017.0,1189000,40000.0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,9
2018.0,700000,27000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,350000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,254999,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,750000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2012.0,325000,119000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,509999,25000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2013.0,363000,28740.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,21
2010.0,229999,48500.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,290000,110000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,21
2018.0,550000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,125000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2008.0,350000,140000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2011.0,390000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2008.0,150000,50000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,280000,15000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,220000,45000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2005.0,140000,80000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2018.0,370000,15000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2019.0,650000,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,280000,37000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,540000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2002.0,50000,120000.0,4,False,True,False,False,False,False,False,True,False,False,True,False,False,0
2018.0,800000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,515000,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2010.0,220000,96000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,525000,54000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2013.0,165000,53000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,3
2010.0,221000,65000.0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,6
2015.0,245000,43000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,3
2012.0,260000,60000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2011.0,550000,73000.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,24
2015.0,434999,29000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2013.0,450000,95000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,25
2014.0,290000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2011.0,305000,53000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,27
2011.0,265000,20000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2014.0,325000,57000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2014.0,550000,52000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,3
2008.0,105000,40000.0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,275000,47000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2012.0,434999,47000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2016.0,690000,73000.0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2012.0,249000,42000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2012.0,204999,60000.0,3,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2015.0,190000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,150000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
1999.0,70000,70000.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,900000,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2019.0,950000,11000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2013.0,475000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
1998.0,55000,80000.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,450000,75000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2009.0,1200000,45000.0,3,False,True,False,False,False,False,True,False,False,False,True,False,False,2
2014.0,300000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2014.0,350000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2011.0,229999,160000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2015.0,821000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,200000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,1000000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2016.0,220000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,459999,148620.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2012.0,310000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,815000,42000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,1200000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
